country,owner_age,attitude_stable_business_environment,attitude_worried_shutdown,compliance_income_tax,perception_insurance_doesnt_cover_losses,perception_cannot_afford_insurance,personal_income,business_expenses,business_turnover,business_age_years,motor_vehicle_insurance,has_mobile_money,current_problem_cash_flow,has_cellphone,owner_sex,offers_credit_to_customers,attitude_satisfied_with_achievement,has_credit_card,keeps_financial_records,perception_insurance_companies_dont_insure_businesses_like_yours,perception_insurance_important,has_insurance,covid_essential_service,attitude_more_successful_next_year,problem_sourcing_money,marketing_word_of_mouth,has_loan_account,has_internet_banking,has_debit_card,future_risk_theft_stock,business_age_months,medical_insurance,funeral_insurance,motivation_make_more_money,uses_friends_family_savings,uses_informal_lender,profit_margin,expense_ratio,age_per_year_business,Target,ID
1.0,46.0,2.0,1.0,1.0,0.0,0.0,97.0,97.0,97.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,2.0,4.0,0.0,1.0,8.2,Medium,ID_0DS1BH
3.0,32.0,2.0,2.0,1.0,1.0,2.0,200.0,600.0,1200.0,6.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,2.0,3.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,0.5,3.0,5.333333333333333,Low,ID_5I1SOK
3.0,38.0,2.0,2.0,1.0,1.0,0.0,240.0,1200.0,2880.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,0.5833333333333334,5.0,12.666666666666666,Low,ID_VUGFHY
0.0,26.0,1.0,1.0,3.0,1.0,1.0,2500.0,5000.0,2500.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,4.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,11.0,3.0,1.0,1.0,3.0,5.0,-1.0,2.0,26.0,Medium,ID_IEW6OR
1.0,26.0,2.0,1.0,1.0,0.0,0.0,3000.0,1000.0,2000.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,1.0,4.0,4.0,2.0,1.0,3.0,3.0,2.0,0.0,4.0,4.0,0.5,0.3333333333333333,8.2,Low,ID_V9NXBV
0.0,26.0,1.0,1.0,3.0,1.0,1.0,3300.0,3000.0,3800.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,10.0,3.0,2.0,1.0,3.0,3.0,0.21052631578947367,0.9090909090909091,26.0,Low,ID_ORK64M
3.0,22.0,2.0,2.0,1.0,1.0,2.0,50.0,7200.0,3600.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,-1.0,144.0,8.2,Low,ID_JS3ZA7
3.0,37.0,2.0,1.0,1.0,1.0,2.0,300.0,1800.0,3600.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,0.5,6.0,5.285714285714286,Low,ID_5X6UM6
0.0,50.0,2.0,2.0,1.0,1.0,2.0,800.0,400.0,530.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,6.0,3.0,1.0,1.0,5.0,5.0,0.24528301886792453,0.5,25.0,Medium,ID_673KLL
2.0,61.0,0.0,2.0,1.0,0.0,2.0,500000.0,300000.0,6000000.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,3.0,0.95,0.6,20.333333333333332,Low,ID_D6XHMK
3.0,29.0,2.0,1.0,1.0,0.0,2.0,60.0,360.0,1200.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,5.0,3.0,2.0,1.0,3.0,3.0,0.7,6.0,14.5,Low,ID_M4IV5J
1.0,37.0,2.0,1.0,1.0,0.0,2.0,2000.0,300.0,2000.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,4.0,4.0,0.85,0.15,37.0,Low,ID_2W85YP
2.0,30.0,2.0,1.0,1.0,1.0,1.0,40000.0,80000.0,120000.0,7.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,3.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,0.3333333333333333,2.0,4.285714285714286,Low,ID_AB38LS
2.0,34.0,0.0,1.0,1.0,1.0,0.0,85000.0,70000.0,300000.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,0.0,0.0,4.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,4.0,3.0,0.7666666666666667,0.8235294117647058,4.857142857142857,Low,ID_YCDY1Q
2.0,26.0,2.0,2.0,1.0,1.0,1.0,1120000.0,50000.0,13440000.0,15.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,0.9962797619047619,0.044642857142857144,1.7333333333333334,Low,ID_5HRUP0
1.0,23.0,1.0,1.0,1.0,0.0,0.0,97.0,6000.0,10000.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,4.0,4.0,0.4,61.855670103092784,11.5,Low,ID_QGV8H0
1.0,44.0,2.0,2.0,1.0,0.0,0.0,1000.0,500.0,1000.0,17.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,4.0,0.5,0.5,2.588235294117647,Medium,ID_MCZH78
2.0,27.0,0.0,2.0,1.0,2.0,2.0,510000.0,360000.0,510000.0,12.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,4.0,4.0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,0.29411764705882354,0.7058823529411765,2.25,Low,ID_2JEP91
0.0,39.0,2.0,1.0,1.0,1.0,2.0,1500.0,1650.0,4000.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,0.0,0.0,3.0,1.0,1.0,2.0,3.0,1.0,0.0,6.0,3.0,2.0,1.0,5.0,3.0,0.5875,1.1,8.2,Medium,ID_1M4WU3
2.0,31.0,0.0,2.0,1.0,0.0,0.0,150000.0,150000.0,250000.0,13.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,2.0,3.0,0.4,1.0,2.3846153846153846,Low,ID_7UYA7Z
2.0,50.0,1.0,2.0,1.0,0.0,0.0,200000.0,150000.0,350000.0,11.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,0.5714285714285714,0.75,4.545454545454546,Low,ID_N7WFMU
0.0,34.0,2.0,1.0,1.0,1.0,1.0,4000.0,3000.0,8000.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,2.0,3.0,3.0,4.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,9.0,3.0,2.0,1.0,3.0,3.0,0.625,0.75,17.0,Low,ID_2ELALQ
1.0,52.0,2.0,1.0,1.0,2.0,2.0,7600.0,100.0,600.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,0.0,4.0,4.0,0.8333333333333334,0.013157894736842105,52.0,Low,ID_5TTEUG
1.0,36.0,2.0,1.0,1.0,2.0,2.0,3000.0,500.0,2000.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,4.0,4.0,0.75,0.16666666666666666,18.0,Low,ID_P3BAU5
3.0,36.0,2.0,1.0,1.0,1.0,2.0,50.0,240.0,1680.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,3.0,2.0,1.0,3.0,3.0,0.8571428571428571,4.8,18.0,Low,ID_A1CC31
2.0,58.0,2.0,2.0,1.0,1.0,1.0,200000.0,550000.0,850000.0,20.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,4.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,3.0,2.0,0.0,2.0,3.0,0.35294117647058826,2.75,2.9,High,ID_J7XZY0
1.0,34.0,2.0,1.0,1.0,1.0,2.0,3000.0,0.0,200.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,4.0,4.0,1.0,0.0,8.2,Low,ID_S0JZWL
0.0,30.0,2.0,1.0,3.0,2.0,2.0,2200.0,6600.0,11000.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,2.0,3.0,4.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,0.4,3.0,8.2,Medium,ID_6GMDRD
3.0,32.0,2.0,1.0,1.0,0.0,2.0,50.0,1920.0,3600.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,0.4666666666666667,38.4,6.4,Low,ID_RJ9ULZ
3.0,26.0,1.0,2.0,1.0,0.0,2.0,200.0,2400.0,4800.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,5.0,4.0,2.0,1.0,3.0,3.0,0.5,12.0,13.0,Low,ID_YRQ2TX
0.0,32.0,2.0,2.0,1.0,1.0,2.0,1000.0,1200.0,2250.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,3.0,5.0,0.4666666666666667,1.2,10.666666666666666,Medium,ID_ASF5EH
3.0,29.0,2.0,1.0,1.0,0.0,0.0,2000.0,3000.0,6000.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,5.0,3.0,2.0,1.0,3.0,3.0,0.5,1.2857142857142858,14.5,Low,ID_0R0MWD
0.0,75.0,2.0,2.0,1.0,1.0,2.0,500.0,450.0,850.0,6.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,4.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,0.47058823529411764,0.9,12.5,Low,ID_PJQ50X
0.0,40.0,2.0,2.0,1.0,2.0,2.0,1000.0,3000.0,5000.0,6.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,2.0,4.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,0.4,3.0,6.666666666666667,Low,ID_0T6DVW
2.0,21.0,1.0,2.0,1.0,1.0,1.0,400000.0,150000.0,4800000.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,7.0,3.0,2.0,0.0,3.0,3.0,0.96875,0.375,8.2,Medium,ID_8KXHRT
0.0,60.0,2.0,1.0,1.0,2.0,2.0,800.0,1000.0,3000.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,10.0,3.0,4.0,1.0,3.0,3.0,0.6666666666666666,1.25,8.2,Low,ID_TRD83X
1.0,50.0,2.0,1.0,1.0,0.0,2.0,1000.0,400.0,1000.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,4.0,4.0,0.6,0.4,50.0,Low,ID_MGPOEM
0.0,24.0,2.0,1.0,1.0,2.0,2.0,2500.0,600.0,975.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,4.0,3.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,3.0,2.0,1.0,3.0,3.0,0.38461538461538464,0.24,8.2,Low,ID_YBJ7SO
3.0,55.0,2.0,1.0,1.0,1.0,2.0,400.0,2400.0,7200.0,20.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,6.0,4.0,3.0,1.0,3.0,3.0,0.6666666666666666,6.0,2.75,Medium,ID_8T8VLP
0.0,49.0,2.0,1.0,1.0,2.0,2.0,700.0,3500.0,7000.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,2.0,3.0,2.0,1.0,3.0,5.0,0.5,5.0,8.2,Low,ID_JPVKTA
0.0,59.0,2.0,1.0,3.0,1.0,2.0,6000.0,13000.0,70000.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,5.0,3.0,2.0,1.0,3.0,3.0,0.8142857142857143,2.1666666666666665,8.428571428571429,Medium,ID_XIPRTT
2.0,60.0,1.0,1.0,1.0,0.0,2.0,60000.0,8000.0,48000.0,15.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,0.8333333333333334,0.13333333333333333,4.0,Low,ID_51TL35
2.0,43.0,2.0,1.0,3.0,1.0,1.0,15000000.0,60000000.0,40000000.0,10.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,-0.5,4.0,4.3,Medium,ID_IKZPXB
3.0,52.0,2.0,0.0,1.0,1.0,1.0,800.0,4200.0,9600.0,6.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,3.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,0.5625,5.25,8.666666666666666,Low,ID_P91IK9
2.0,27.0,0.0,1.0,1.0,0.0,0.0,100000.0,100000.0,40000.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,2.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,-1.5,1.0,9.0,Low,ID_0RRSXQ
0.0,66.0,1.0,2.0,1.0,1.0,2.0,3000.0,10000.0,40000.0,10.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,4.0,0.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,0.0,2.0,3.0,2.0,1.0,3.0,3.0,0.75,3.3333333333333335,6.6,Medium,ID_835KUC
3.0,37.0,1.0,2.0,1.0,1.0,2.0,100.0,6000.0,6000.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,3.0,2.0,1.0,3.0,3.0,0.0,60.0,7.4,Low,ID_7YELO5
3.0,66.0,0.0,2.0,1.0,0.0,0.0,25.0,180.0,360.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,0.5,7.2,33.0,Low,ID_6UNBOK
2.0,31.0,1.0,2.0,1.0,1.0,1.0,1525000.0,800000.0,18300000.0,9.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,4.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,0.9562841530054644,0.5245901639344263,3.4444444444444446,Low,ID_SPU69C
3.0,45.0,2.0,1.0,1.0,0.0,2.0,120.0,1800.0,3600.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,0.5,15.0,7.5,Medium,ID_FWZ94D
1.0,20.0,2.0,2.0,1.0,1.0,2.0,97.0,3000.0,2500.0,3.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,4.0,3.0,-0.2,30.927835051546392,6.666666666666667,Medium,ID_293TLO
3.0,37.0,2.0,1.0,1.0,1.0,2.0,250.0,7200.0,10800.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,0.3333333333333333,28.8,9.25,Medium,ID_JM8XBA
1.0,56.0,2.0,1.0,1.0,2.0,2.0,0.0,200.0,300.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,4.0,4.0,0.3333333333333333,1.2857142857142858,28.0,Low,ID_G3DCMY
0.0,37.0,2.0,1.0,1.0,2.0,2.0,2000.0,3000.0,4500.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,2.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,0.3333333333333333,1.5,7.4,High,ID_X4SN6S
2.0,23.0,1.0,1.0,1.0,1.0,1.0,150000.0,30000.0,50000.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,0.4,0.2,7.666666666666667,Low,ID_ZCYA1J
3.0,60.0,1.0,1.0,1.0,1.0,1.0,10.0,60.0,60.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,8.0,3.0,2.0,1.0,3.0,3.0,0.0,6.0,20.0,Low,ID_2D2QUX
1.0,73.0,2.0,1.0,1.0,0.0,2.0,3000.0,1000.0,5000.0,9.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,4.0,4.0,0.8,0.3333333333333333,8.11111111111111,Low,ID_T16MIG
1.0,59.0,2.0,2.0,1.0,0.0,2.0,97.0,97.0,97.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,4.0,3.0,0.0,1.0,59.0,Low,ID_9PQRMO
2.0,54.0,0.0,2.0,1.0,1.0,1.0,300000.0,20000.0,15000.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,-0.3333333333333333,0.06666666666666667,13.5,Medium,ID_1N8IFT
3.0,28.0,2.0,1.0,1.0,0.0,0.0,50.0,960.0,360.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,-1.6666666666666667,19.2,8.2,Low,ID_ENWH5J
1.0,29.0,0.0,2.0,1.0,2.0,2.0,2000.0,800.0,2500.0,4.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,2.0,3.0,0.0,1.0,4.0,4.0,1.0,0.0,3.0,3.0,2.0,1.0,4.0,4.0,0.68,0.4,7.25,Low,ID_7MNCTI
1.0,40.0,2.0,2.0,1.0,1.0,1.0,11000.0,2000.0,11000.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,4.0,0.8181818181818182,0.18181818181818182,8.0,Medium,ID_UDC32G
1.0,75.0,1.0,2.0,3.0,1.0,1.0,97.0,97.0,60000.0,30.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,3.0,2.0,0.0,4.0,4.0,0.9983833333333333,1.0,2.5,Low,ID_K0VEYD
1.0,23.0,2.0,1.0,1.0,1.0,2.0,1000.0,500.0,1300.0,3.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,4.0,4.0,0.6153846153846154,0.5,7.666666666666667,Low,ID_LSPJ6S
3.0,41.0,0.0,1.0,1.0,2.0,2.0,130.0,840.0,1200.0,6.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,2.0,3.0,2.0,1.0,3.0,3.0,0.3,6.461538461538462,6.833333333333333,Low,ID_9M10FA
2.0,50.0,0.0,1.0,1.0,2.0,2.0,90000.0,120000.0,16000.0,10.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,4.0,4.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,4.0,4.0,-6.5,1.3333333333333333,5.0,Medium,ID_XZ5ER1
0.0,23.0,2.0,2.0,1.0,1.0,2.0,20000.0,70000.0,90000.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,3.0,4.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,10.0,3.0,2.0,1.0,3.0,3.0,0.2222222222222222,3.5,8.2,Low,ID_NC19AR
0.0,36.0,2.0,1.0,1.0,1.0,2.0,2100.0,5000.0,7000.0,3.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,10.0,3.0,1.0,1.0,3.0,3.0,0.2857142857142857,2.380952380952381,12.0,Medium,ID_HEJLA0
1.0,36.0,1.0,1.0,1.0,1.0,1.0,10000.0,3500.0,4000.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,4.0,0.125,0.35,36.0,Low,ID_SJBCCD
0.0,45.0,2.0,1.0,1.0,2.0,2.0,800.0,180.0,250.0,10.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,8.0,3.0,2.0,1.0,3.0,3.0,0.28,0.225,4.5,Low,ID_ZJSSZW
1.0,47.0,2.0,1.0,1.0,0.0,2.0,97.0,97.0,97.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,23.5,Medium,ID_5CSF0A
3.0,39.0,2.0,2.0,1.0,2.0,1.0,2500.0,4800.0,288000.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,0.9833333333333333,1.92,5.571428571428571,Medium,ID_O7E887
1.0,29.0,2.0,1.0,1.0,0.0,2.0,5000.0,2000.0,3000.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,4.0,4.0,0.3333333333333333,0.4,5.8,Low,ID_1HQB1E
0.0,42.0,2.0,2.0,1.0,2.0,2.0,1000.0,350.0,250.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,4.0,4.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,7.0,3.0,2.0,1.0,3.0,3.0,-0.4,0.35,8.4,Low,ID_QVINDH
3.0,32.0,2.0,2.0,1.0,1.0,2.0,50.0,480.0,1200.0,10.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,3.0,2.0,1.0,3.0,3.0,0.6,9.6,3.2,Low,ID_1C38ME
